MP_URL,accessibleAt_status,checked_URLs,persistentId
https://marketplace.sshopencloud.eu/tool-or-service/O15t20,202.0,['https://shiny.dracor.org/'],O15t20
https://marketplace.sshopencloud.eu/tool-or-service/1RvNt3,403.0,['http://www.avid.com/sibelius'],1RvNt3
https://marketplace.sshopencloud.eu/tool-or-service/V1U4ws,,[],V1U4ws
https://marketplace.sshopencloud.eu/tool-or-service/0UWFJS,403.0,['https://tulengua.iatext.ulpgc.es/silaba-tonica/'],0UWFJS
https://marketplace.sshopencloud.eu/tool-or-service/yZZGBR,403.0,['https://tulengua.iatext.ulpgc.es/syllables/'],yZZGBR
https://marketplace.sshopencloud.eu/tool-or-service/cKM5kF,,[],cKM5kF
https://marketplace.sshopencloud.eu/tool-or-service/d99l3U,403.0,['https://www.silobreaker.com/'],d99l3U
https://marketplace.sshopencloud.eu/tool-or-service/7o4Zu0,404.0,['http://www.simile-widgets.org/exhibit3/'],7o4Zu0
https://marketplace.sshopencloud.eu/tool-or-service/baro8H,503.0,['http://lightheadsw.com/'],baro8H
https://marketplace.sshopencloud.eu/tool-or-service/vq4rfD,408.0,['https://ricks-apps.com/'],vq4rfD
https://marketplace.sshopencloud.eu/tool-or-service/p5FdXa,503.0,['https://sketch2code.azurewebsites.net/'],p5FdXa
https://marketplace.sshopencloud.eu/tool-or-service/dvk4Oj,,[],dvk4Oj
https://marketplace.sshopencloud.eu/tool-or-service/n6QcPE,404.0,"['https://www.sketchup.com/', 'https://www.sketchup.com/products/sketchup-pro']",n6QcPE
https://marketplace.sshopencloud.eu/tool-or-service/6mERlE,,[],6mERlE
https://marketplace.sshopencloud.eu/tool-or-service/A3MkoH,,[],A3MkoH
https://marketplace.sshopencloud.eu/tool-or-service/bs2yJD,503.0,['https://revije.ff.uni-lj.si/slovenscina2/index'],bs2yJD
https://marketplace.sshopencloud.eu/tool-or-service/J3NYzp,403.0,['https://www.techsmith.com/screen-capture.html'],J3NYzp
https://marketplace.sshopencloud.eu/tool-or-service/QJfG5q,,[],QJfG5q
https://marketplace.sshopencloud.eu/tool-or-service/Q3hDML,,[],Q3hDML
https://marketplace.sshopencloud.eu/tool-or-service/LozblA,408.0,['http://snipshot.com/'],LozblA
https://marketplace.sshopencloud.eu/tool-or-service/yDKQus,,[],yDKQus
https://marketplace.sshopencloud.eu/tool-or-service/34pYcH,403.0,['https://www.ssrn.com/index.cfm/en/'],34pYcH
https://marketplace.sshopencloud.eu/tool-or-service/EZLYqT,,[],EZLYqT
https://marketplace.sshopencloud.eu/tool-or-service/MjU7LX,408.0,['http://sophie2.org/'],MjU7LX
https://marketplace.sshopencloud.eu/tool-or-service/FHje7x,404.0,['https://cdh.unc.edu/uncategorized/knightlab-tools/soundcitejs/'],FHje7x
https://marketplace.sshopencloud.eu/tool-or-service/SKXyni,,[],SKXyni
https://marketplace.sshopencloud.eu/tool-or-service/PUHEda,,[],PUHEda
https://marketplace.sshopencloud.eu/tool-or-service/8b4qz1,,[],8b4qz1
https://marketplace.sshopencloud.eu/tool-or-service/zFu5bU,408.0,['http://www.splitstree.org/'],zFu5bU
https://marketplace.sshopencloud.eu/tool-or-service/y1ojDl,408.0,['https://www.microsoft.com/en-ca/sql-server/sql-server-2017'],y1ojDl
https://marketplace.sshopencloud.eu/tool-or-service/CzWHtv,503.0,['https://conversion-hub.sshopencloud.eu/'],CzWHtv
https://marketplace.sshopencloud.eu/tool-or-service/tsbNWP,,[],tsbNWP
https://marketplace.sshopencloud.eu/tool-or-service/6jw1I7,,[],6jw1I7
https://marketplace.sshopencloud.eu/tool-or-service/U35NcK,503.0,['https://training-toolkit.sshopencloud.eu/'],U35NcK
https://marketplace.sshopencloud.eu/tool-or-service/DxMLwM,503.0,['http://mobisocial.stanford.edu/muse/'],DxMLwM
https://marketplace.sshopencloud.eu/tool-or-service/nLo3YI,408.0,['http://nlp.stanford.edu:8080/sentiment/rntnDemo.html'],nLo3YI
https://marketplace.sshopencloud.eu/tool-or-service/LcpuyC,,[],LcpuyC
https://marketplace.sshopencloud.eu/tool-or-service/VG8sSv,,[],VG8sSv
https://marketplace.sshopencloud.eu/tool-or-service/MQnyM6,,[],MQnyM6
https://marketplace.sshopencloud.eu/tool-or-service/IMqx3Q,,[],IMqx3Q
https://marketplace.sshopencloud.eu/tool-or-service/jewYHA,,[],jewYHA
https://marketplace.sshopencloud.eu/tool-or-service/6Ypavd,,[],6Ypavd
https://marketplace.sshopencloud.eu/tool-or-service/Wg8i9b,,[],Wg8i9b
https://marketplace.sshopencloud.eu/tool-or-service/dOvzkU,403.0,['https://ihpan.edu.pl/en/dariah-lab-en/htr'],dOvzkU
https://marketplace.sshopencloud.eu/tool-or-service/bmGhvI,,[],bmGhvI
https://marketplace.sshopencloud.eu/tool-or-service/bCosM9,,[],bCosM9
https://marketplace.sshopencloud.eu/tool-or-service/0IEAKM,,[],0IEAKM
https://marketplace.sshopencloud.eu/tool-or-service/54Aa5Z,503.0,['http://projects.chass.utoronto.ca/tact/'],54Aa5Z
https://marketplace.sshopencloud.eu/tool-or-service/ALsdjl,,[],ALsdjl
https://marketplace.sshopencloud.eu/tool-or-service/P1HOXP,404.0,['http://www.ispan.pl/pl/zbiory/zbiory-fotografii-i-rysunkow-pomiarowych'],P1HOXP
https://marketplace.sshopencloud.eu/tool-or-service/ZG1ADy,,[],ZG1ADy
https://marketplace.sshopencloud.eu/tool-or-service/f1TYO6,,[],f1TYO6
https://marketplace.sshopencloud.eu/tool-or-service/h2MFPS,,[],h2MFPS
https://marketplace.sshopencloud.eu/tool-or-service/4O5v3t,408.0,['https://tei.nplp.pl/'],4O5v3t
https://marketplace.sshopencloud.eu/tool-or-service/4yI25E,503.0,['https://oxgarage2.tei-c.org'],4yI25E
https://marketplace.sshopencloud.eu/tool-or-service/FUslhS,408.0,['https://tei.nplp.pl/'],FUslhS
https://marketplace.sshopencloud.eu/tool-or-service/VNoucV,,[],VNoucV
https://marketplace.sshopencloud.eu/tool-or-service/GBN8ax,408.0,['http://sentistrength.wlv.ac.uk/TensiStrength.html'],GBN8ax
https://marketplace.sshopencloud.eu/tool-or-service/DToKG9,404.0,['http://www.terrame.org/doku.php'],DToKG9
https://marketplace.sshopencloud.eu/tool-or-service/LJ858d,503.0,['https://textimager.hucompute.org/DDC/'],LJ858d
https://marketplace.sshopencloud.eu/tool-or-service/Rexj3y,,[],Rexj3y
https://marketplace.sshopencloud.eu/tool-or-service/OMusG6,503.0,['http://www.textannotator.texttechnologylab.org/'],OMusG6
https://marketplace.sshopencloud.eu/tool-or-service/FPN0a8,,[],FPN0a8
https://marketplace.sshopencloud.eu/tool-or-service/1jWApX,,[],1jWApX
https://marketplace.sshopencloud.eu/tool-or-service/rfx3wC,,[],rfx3wC
https://marketplace.sshopencloud.eu/tool-or-service/71BVDP,,[],71BVDP
https://marketplace.sshopencloud.eu/tool-or-service/oZRf4m,403.0,['https://www.textfixer.com/'],oZRf4m
https://marketplace.sshopencloud.eu/tool-or-service/OzE4uY,503.0,['https://textimager.hucompute.org/'],OzE4uY
https://marketplace.sshopencloud.eu/tool-or-service/0ESdQp,408.0,['http://textinc.bodleian.ox.ac.uk/'],0ESdQp
https://marketplace.sshopencloud.eu/tool-or-service/oRt1BL,503.0,['https://textualcommunities.org/'],oRt1BL
https://marketplace.sshopencloud.eu/tool-or-service/jDUl7C,,[],jDUl7C
https://marketplace.sshopencloud.eu/tool-or-service/9cUU1j,404.0,['http://www.visualdataweb.org/tfacet.php'],9cUU1j
https://marketplace.sshopencloud.eu/tool-or-service/tecLkr,403.0,['https://repository.dri.ie/catalog/g445rz91w'],tecLkr
https://marketplace.sshopencloud.eu/tool-or-service/Sbol6L,408.0,['https://downsurvey.tchpc.tcd.ie/'],Sbol6L
https://marketplace.sshopencloud.eu/tool-or-service/akqVc6,,[],akqVc6
https://marketplace.sshopencloud.eu/tool-or-service/fHWdoS,,[],fHWdoS
https://marketplace.sshopencloud.eu/tool-or-service/O3Okgg,408.0,['http://oak.conncoll.edu/cohar/Programs.htm'],O3Okgg
https://marketplace.sshopencloud.eu/tool-or-service/Ad6jYS,503.0,['https://thesmapper.lab.dariah.pl'],Ad6jYS
https://marketplace.sshopencloud.eu/tool-or-service/J1QYXd,408.0,"['https://www.umu.se/en/research/infrastructure/visible-speech/', 'https://visp.humlab.umu.se']",J1QYXd
https://marketplace.sshopencloud.eu/tool-or-service/PLq5JS,,[],PLq5JS
https://marketplace.sshopencloud.eu/tool-or-service/o5l7YA,,[],o5l7YA
https://marketplace.sshopencloud.eu/tool-or-service/QskMPk,,[],QskMPk
https://marketplace.sshopencloud.eu/tool-or-service/m4JjiD,,[],m4JjiD
https://marketplace.sshopencloud.eu/tool-or-service/groVAB,500.0,['http://dev.restore.ovi.cnr.it:3000/TEAMOVI/Progetto_2023-OVI'],groVAB
https://marketplace.sshopencloud.eu/tool-or-service/4JB2k3,503.0,['https://music-put/lab.dariah.pl/en'],4JB2k3
https://marketplace.sshopencloud.eu/tool-or-service/PcsYQ3,,[],PcsYQ3
https://marketplace.sshopencloud.eu/tool-or-service/BEtwhY,403.0,['https://amarsagoo.info/tofu/'],BEtwhY
https://marketplace.sshopencloud.eu/tool-or-service/6L2doj,403.0,['http://tokenx.unl.edu/'],6L2doj
https://marketplace.sshopencloud.eu/tool-or-service/RHuSCn,500.0,['http://ws.clarin-pl.eu'],RHuSCn
https://marketplace.sshopencloud.eu/tool-or-service/aEx56M,,[],aEx56M
https://marketplace.sshopencloud.eu/tool-or-service/E6IoDv,,[],E6IoDv
https://marketplace.sshopencloud.eu/tool-or-service/GRrZe9,503.0,['https://www.etrap.eu/research/tracer/'],GRrZe9
https://marketplace.sshopencloud.eu/tool-or-service/fdOZbW,,[],fdOZbW
https://marketplace.sshopencloud.eu/tool-or-service/FVMjiZ,403.0,['https://academic.oup.com/bioinformatics/article-abstract/doi/10.1093/bioinformatics/btx180/3092362/Trainable-Weka-Segmentation-a-machine-learning'],FVMjiZ
https://marketplace.sshopencloud.eu/tool-or-service/eIa3DX,503.0,['http://www.transana.org/'],eIa3DX
https://marketplace.sshopencloud.eu/tool-or-service/kbKuVC,,[],kbKuVC
https://marketplace.sshopencloud.eu/tool-or-service/thiPUs,,[],thiPUs
https://marketplace.sshopencloud.eu/tool-or-service/86S28z,,[],86S28z
https://marketplace.sshopencloud.eu/tool-or-service/Rmpgrr,403.0,['https://www.tumblr.com/'],Rmpgrr
https://marketplace.sshopencloud.eu/tool-or-service/ZK1XjE,,[],ZK1XjE
https://marketplace.sshopencloud.eu/tool-or-service/1HAGn5,,[],1HAGn5
https://marketplace.sshopencloud.eu/tool-or-service/R01r6E,,[],R01r6E
https://marketplace.sshopencloud.eu/tool-or-service/ibIyj4,,[],ibIyj4
https://marketplace.sshopencloud.eu/tool-or-service/0eoKVe,403.0,['https://www.typepad.com/'],0eoKVe
https://marketplace.sshopencloud.eu/tool-or-service/ndgsde,,[],ndgsde
https://marketplace.sshopencloud.eu/tool-or-service/eFbPX7,,[],eFbPX7
https://marketplace.sshopencloud.eu/tool-or-service/byCozV,,[],byCozV
https://marketplace.sshopencloud.eu/tool-or-service/3TFNwQ,503.0,['http://www.umigon.com'],3TFNwQ
https://marketplace.sshopencloud.eu/tool-or-service/8x8Zts,,[],8x8Zts
https://marketplace.sshopencloud.eu/tool-or-service/Nv2yrR,,[],Nv2yrR
https://marketplace.sshopencloud.eu/tool-or-service/Kj3Q3Z,408.0,['https://unity3d.com'],Kj3Q3Z
https://marketplace.sshopencloud.eu/tool-or-service/gRzLmd,503.0,['https://bazawiedzy.uni.opole.pl/'],gRzLmd
https://marketplace.sshopencloud.eu/tool-or-service/ztdUYK,503.0,['http://unlock.edina.ac.uk/text.html'],ztdUYK
https://marketplace.sshopencloud.eu/tool-or-service/wI0P0I,,[],wI0P0I
https://marketplace.sshopencloud.eu/tool-or-service/dAb6yt,,[],dAb6yt
https://marketplace.sshopencloud.eu/tool-or-service/FDZY5v,408.0,['https://uw-mos.neanias.eu'],FDZY5v
https://marketplace.sshopencloud.eu/tool-or-service/qog8DF,404.0,['https://www.texttechnologylab.org/applications/vannotator/'],qog8DF
https://marketplace.sshopencloud.eu/tool-or-service/J9gScG,,[],J9gScG
https://marketplace.sshopencloud.eu/tool-or-service/zp7qjw,503.0,['https://vd-maps.neanias.eu'],zp7qjw
https://marketplace.sshopencloud.eu/tool-or-service/hRe12o,,[],hRe12o
https://marketplace.sshopencloud.eu/tool-or-service/olMsqO,,[],olMsqO
https://marketplace.sshopencloud.eu/tool-or-service/RWd04g,,[],RWd04g
https://marketplace.sshopencloud.eu/tool-or-service/ltHovN,503.0,['http://viseyes.org/visualeyes/'],ltHovN
https://marketplace.sshopencloud.eu/tool-or-service/xIGUZ9,404.0,['https://vcg.isti.cnr.it/vcglib/'],xIGUZ9
https://marketplace.sshopencloud.eu/tool-or-service/E3W6da,403.0,['https://www.visualizefree.com/'],E3W6da
https://marketplace.sshopencloud.eu/tool-or-service/GdYADB,,[],GdYADB
https://marketplace.sshopencloud.eu/tool-or-service/ZRU1fc,,[],ZRU1fc
https://marketplace.sshopencloud.eu/tool-or-service/GPh5uw,,[],GPh5uw
https://marketplace.sshopencloud.eu/tool-or-service/UaSTsT,,[],UaSTsT
https://marketplace.sshopencloud.eu/tool-or-service/zkGQQg,403.0,['https://visual.ly/product/infographic-design'],zkGQQg
https://marketplace.sshopencloud.eu/tool-or-service/3FiXYL,,[],3FiXYL
https://marketplace.sshopencloud.eu/tool-or-service/zzf17f,,[],zzf17f
https://marketplace.sshopencloud.eu/tool-or-service/25grr1,404.0,['https://www.oeaw.ac.at/acdh/tools/vle'],25grr1
https://marketplace.sshopencloud.eu/tool-or-service/nrj5YQ,403.0,['http://www.enchantedlearning.com/wordlist/'],nrj5YQ
https://marketplace.sshopencloud.eu/tool-or-service/OgsZhc,,[],OgsZhc
https://marketplace.sshopencloud.eu/tool-or-service/Fw96G4,408.0,['http://www.vodburner.com/win'],Fw96G4
https://marketplace.sshopencloud.eu/tool-or-service/6VjHXv,,[],6VjHXv
https://marketplace.sshopencloud.eu/tool-or-service/DmehtL,,[],DmehtL
https://marketplace.sshopencloud.eu/tool-or-service/uoiG41,,[],uoiG41
https://marketplace.sshopencloud.eu/tool-or-service/xccpOM,,[],xccpOM
https://marketplace.sshopencloud.eu/tool-or-service/A35rVQ,,[],A35rVQ
https://marketplace.sshopencloud.eu/tool-or-service/Qp189x,,[],Qp189x
https://marketplace.sshopencloud.eu/tool-or-service/mpKLah,408.0,['http://nlp.pwr.wroc.pl/redmine/projects/wcrft/wiki/'],mpKLah
https://marketplace.sshopencloud.eu/tool-or-service/SB6iw9,503.0,['https://www.webcorp.org.uk/live/'],SB6iw9
https://marketplace.sshopencloud.eu/tool-or-service/jf7R4H,503.0,['https://www.webcorp.org.uk/wcx/learn/'],jf7R4H
https://marketplace.sshopencloud.eu/tool-or-service/AyNabq,503.0,['https://www.webcorp.org.uk/wcx/lse/'],AyNabq
https://marketplace.sshopencloud.eu/tool-or-service/vCCqBR,,[],vCCqBR
https://marketplace.sshopencloud.eu/tool-or-service/On1UYN,,[],On1UYN
https://marketplace.sshopencloud.eu/tool-or-service/51oAZT,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],51oAZT
https://marketplace.sshopencloud.eu/tool-or-service/nX5dWs,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],nX5dWs
https://marketplace.sshopencloud.eu/tool-or-service/wCgmIE,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],wCgmIE
https://marketplace.sshopencloud.eu/tool-or-service/tE9W1m,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],tE9W1m
https://marketplace.sshopencloud.eu/tool-or-service/p7Dhoj,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],p7Dhoj
https://marketplace.sshopencloud.eu/tool-or-service/aYF4BV,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],aYF4BV
https://marketplace.sshopencloud.eu/tool-or-service/tlqboO,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],tlqboO
https://marketplace.sshopencloud.eu/tool-or-service/bQzeZP,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],bQzeZP
https://marketplace.sshopencloud.eu/tool-or-service/kp3jO8,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Getting_Started'],kp3jO8
https://marketplace.sshopencloud.eu/tool-or-service/QNXUuS,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],QNXUuS
https://marketplace.sshopencloud.eu/tool-or-service/EeAYop,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],EeAYop
https://marketplace.sshopencloud.eu/tool-or-service/Fic7R0,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],Fic7R0
https://marketplace.sshopencloud.eu/tool-or-service/vayHx6,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],vayHx6
https://marketplace.sshopencloud.eu/tool-or-service/yxZvbH,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],yxZvbH
https://marketplace.sshopencloud.eu/tool-or-service/Ou130i,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],Ou130i
https://marketplace.sshopencloud.eu/tool-or-service/cGWhKh,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],cGWhKh
https://marketplace.sshopencloud.eu/tool-or-service/8aKugO,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],8aKugO
https://marketplace.sshopencloud.eu/tool-or-service/UVKako,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],UVKako
https://marketplace.sshopencloud.eu/tool-or-service/Z5BlVB,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],Z5BlVB
https://marketplace.sshopencloud.eu/tool-or-service/MIO0FS,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],MIO0FS
https://marketplace.sshopencloud.eu/tool-or-service/rBPdXP,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Main_Page'],rBPdXP
https://marketplace.sshopencloud.eu/tool-or-service/MNc9ZD,,[],MNc9ZD
https://marketplace.sshopencloud.eu/tool-or-service/7bWQX8,500.0,['http://www.ebi.ac.uk/webservices/whatizit/info.jsf'],7bWQX8
https://marketplace.sshopencloud.eu/tool-or-service/c47H5C,,[],c47H5C
https://marketplace.sshopencloud.eu/tool-or-service/n6Xnct,408.0,['https://wiggio.com/'],n6Xnct
https://marketplace.sshopencloud.eu/tool-or-service/VCREUv,,[],VCREUv
https://marketplace.sshopencloud.eu/tool-or-service/1KUkU0,403.0,['https://ihpan.edu.pl/en/dariah-lab-en/wikihum'],1KUkU0
https://marketplace.sshopencloud.eu/tool-or-service/BnPDgb,,[],BnPDgb
https://marketplace.sshopencloud.eu/tool-or-service/we07bS,503.0,['http://wikipackit.com/'],we07bS
https://marketplace.sshopencloud.eu/tool-or-service/3xq3oW,,[],3xq3oW
https://marketplace.sshopencloud.eu/tool-or-service/jOJO6j,503.0,['https://www.wiss-ki.eu'],jOJO6j
https://marketplace.sshopencloud.eu/tool-or-service/zST52J,404.0,['https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Reading_and_writing_TCF#Consuming_and_producing_linguistic_annotations_from.2Finto_TCF'],zST52J
https://marketplace.sshopencloud.eu/tool-or-service/Aezoqo,408.0,['http://www.wordle.net/'],Aezoqo
https://marketplace.sshopencloud.eu/tool-or-service/4fLWNe,,[],4fLWNe
https://marketplace.sshopencloud.eu/tool-or-service/n4Dv8y,,[],n4Dv8y
https://marketplace.sshopencloud.eu/tool-or-service/Np6zh9,,[],Np6zh9
https://marketplace.sshopencloud.eu/tool-or-service/kZ0MmE,,[],kZ0MmE
https://marketplace.sshopencloud.eu/tool-or-service/QG5eDY,,[],QG5eDY
https://marketplace.sshopencloud.eu/tool-or-service/E0vSw8,,[],E0vSw8
https://marketplace.sshopencloud.eu/tool-or-service/2qgaRK,,[],2qgaRK
https://marketplace.sshopencloud.eu/tool-or-service/YTVCXp,,[],YTVCXp
https://marketplace.sshopencloud.eu/tool-or-service/yByBuy,,[],yByBuy
https://marketplace.sshopencloud.eu/tool-or-service/gVQkgV,,[],gVQkgV
https://marketplace.sshopencloud.eu/tool-or-service/LIG20o,500.0,['https://twitter.com'],LIG20o
https://marketplace.sshopencloud.eu/tool-or-service/D9FrNl,,[],D9FrNl
https://marketplace.sshopencloud.eu/tool-or-service/wxXr7l,408.0,['https://xml-to-teilex-64tb5hoepa-ey.a.run.app/'],wxXr7l
https://marketplace.sshopencloud.eu/tool-or-service/XVVPws,,[],XVVPws
https://marketplace.sshopencloud.eu/tool-or-service/zPGKgM,408.0,['https://xronos.ch/'],zPGKgM
https://marketplace.sshopencloud.eu/tool-or-service/pbTXKn,,[],pbTXKn
https://marketplace.sshopencloud.eu/tool-or-service/xaGUtb,403.0,['http://www.xtranormal.com/'],xaGUtb
https://marketplace.sshopencloud.eu/tool-or-service/nmAJxs,,[],nmAJxs
https://marketplace.sshopencloud.eu/tool-or-service/n1aH79,,[],n1aH79
https://marketplace.sshopencloud.eu/tool-or-service/0OUWht,,[],0OUWht
https://marketplace.sshopencloud.eu/tool-or-service/gNfOzz,,[],gNfOzz
https://marketplace.sshopencloud.eu/tool-or-service/TQlWTL,503.0,['http://ytcomments.klostermann.ca/'],TQlWTL
https://marketplace.sshopencloud.eu/tool-or-service/e4PbnC,,[],e4PbnC
https://marketplace.sshopencloud.eu/tool-or-service/QTWve3,,[],QTWve3
https://marketplace.sshopencloud.eu/tool-or-service/VcpInn,503.0,['http://www.gimranov.com/avram/w/zandy-user-guide'],VcpInn
https://marketplace.sshopencloud.eu/tool-or-service/gIXE5r,,[],gIXE5r
https://marketplace.sshopencloud.eu/tool-or-service/CHiTf9,,[],CHiTf9
https://marketplace.sshopencloud.eu/tool-or-service/NR5Mbp,,[],NR5Mbp
https://marketplace.sshopencloud.eu/publication/NAIc5x,403.0,['http://www.sciencedirect.com/science/article/pii/S0026265X1500288X'],NAIc5x
https://marketplace.sshopencloud.eu/publication/ndFBZ5,503.0,['https://run.unl.pt/handle/10362/155506'],ndFBZ5
https://marketplace.sshopencloud.eu/publication/lUQ0Dd,503.0,['https://pub-prod-sdk.azurewebsites.net/api/file/ba5c52a1-a5f8-429c-8e88-a8a8011a6ac7'],lUQ0Dd
https://marketplace.sshopencloud.eu/publication/U9zNvf,403.0,['https://royalsocietypublishing.org/doi/full/10.1098/rsos.240691'],U9zNvf
https://marketplace.sshopencloud.eu/publication/3cLpxP,503.0,['https://netflixtechblog.com/artwork-personalization-c589f074ad76'],3cLpxP
https://marketplace.sshopencloud.eu/publication/SUYAOS,404.0,['https://core.ac.uk/download/pdf/322485936.pdf'],SUYAOS
https://marketplace.sshopencloud.eu/publication/JFyoI0,403.0,['https://doi.org/10.1080/01639374.2018.1543747'],JFyoI0
https://marketplace.sshopencloud.eu/publication/IfzxQX,403.0,['https://historicengland.org.uk/images-books/publications/bim-for-heritage-aim/heag271-bim-developing-asset-info-model/'],IfzxQX
https://marketplace.sshopencloud.eu/publication/E4crOf,403.0,['https://doi.org/10.1145/3707647'],E4crOf
https://marketplace.sshopencloud.eu/publication/RrLnDO,403.0,['http://dharchive.org/paper/DH2014/Poster-219.xml'],RrLnDO
https://marketplace.sshopencloud.eu/publication/APKz2Y,403.0,['https://www.mdpi.com/2072-4292/11/7/847'],APKz2Y
https://marketplace.sshopencloud.eu/publication/V00zMO,,[],V00zMO
https://marketplace.sshopencloud.eu/publication/SVUy3M,403.0,['https://www.tandfonline.com/doi/full/10.1080/15583058.2023.2199408'],SVUy3M
https://marketplace.sshopencloud.eu/publication/cztkKf,503.0,['http://www.ics.forth.gr/isl/CRMext/CRMdig/docs/CRMdig_v3.2.1.pdf'],cztkKf
https://marketplace.sshopencloud.eu/publication/xidlmW,403.0,['https://pro.europeana.eu/files/Europeana_Professional/Share_your_data/Technical_requirements/EDM_Documentation//EDM_Definition_v5.2.8_102017.pdf'],xidlmW
https://marketplace.sshopencloud.eu/publication/F2gxrR,404.0,['https://dh2018.adho.org/en/__trashed/'],F2gxrR
https://marketplace.sshopencloud.eu/publication/WO5Yxc,503.0,['https://run.unl.pt/handle/10362/144292'],WO5Yxc
https://marketplace.sshopencloud.eu/publication/Y7QMdD,503.0,"['https://fc.cab.unipd.it/fedora/objects/o:6785/methods/bdef:Content/get', 'https://vlaamse-erfgoedbibliotheken.be/sites/default/files/bron/1124/athena-digitization-landscape.pdf', 'http://www.athenaeurope.org/getFile.php?id=435']",Y7QMdD
https://marketplace.sshopencloud.eu/publication/MLNrib,403.0,['https://doi.org/10.7551/mitpress/14046.001.0001'],MLNrib
https://marketplace.sshopencloud.eu/publication/onKX46,403.0,['https://pro.europeana.eu/page/edm-documentation'],onKX46
https://marketplace.sshopencloud.eu/publication/5xrohA,503.0,['http://www.meta-net.eu/public_documents/t4me/META-NET-D7.2.4-Final.pdf'],5xrohA
https://marketplace.sshopencloud.eu/publication/VVLgmk,408.0,['https://doi.org/10.5944/rhd.vol.6.2021.27371'],VVLgmk
https://marketplace.sshopencloud.eu/publication/27enGK,404.0,['http://dh2013.unl.edu/abstracts/ab-248.html'],27enGK
https://marketplace.sshopencloud.eu/publication/bAp5Xk,408.0,['https://publications.cnr.it/doc/84684'],bAp5Xk
https://marketplace.sshopencloud.eu/publication/ib7qZp,403.0,['https://onlinelibrary.wiley.com/doi/abs/10.1002/9780470106310.fmatter'],ib7qZp
https://marketplace.sshopencloud.eu/publication/kuXejS,503.0,['https://gioqoso.irisa.fr/'],kuXejS
https://marketplace.sshopencloud.eu/publication/y16eQO,503.0,['http://hdl.handle.net/10362/135784'],y16eQO
https://marketplace.sshopencloud.eu/publication/WkwYup,403.0,['http://ec.europa.eu/research/participants/data/ref/h2020/grants_manual/hi/oa_pilot/h2020-hi-oa-data-mgt_en.pdf'],WkwYup
https://marketplace.sshopencloud.eu/publication/ZfbzVS,404.0,['http://dasish.eu/publications/projectreports/DASISH_D6.5_februar_2015.pdf'],ZfbzVS
https://marketplace.sshopencloud.eu/publication/UcPZW4,,[],UcPZW4
https://marketplace.sshopencloud.eu/publication/b7tb9u,403.0,['https://dl.acm.org/doi/10.1145/3594724'],b7tb9u
https://marketplace.sshopencloud.eu/publication/vQojSJ,503.0,['http://www.minervaeurope.org/publications/MINERVAeC%20IPR%20Guide_final1.pdf'],vQojSJ
https://marketplace.sshopencloud.eu/publication/KZAW1u,403.0,['https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119961284.ch2'],KZAW1u
https://marketplace.sshopencloud.eu/publication/e8LnOf,408.0,['http://www.europeana-photography.eu/getFile.php?id=298'],e8LnOf
https://marketplace.sshopencloud.eu/publication/1znZRN,,[],1znZRN
https://marketplace.sshopencloud.eu/publication/ILZeyq,202.0,['https://brill.com/display/title/38948'],ILZeyq
https://marketplace.sshopencloud.eu/publication/82wUm4,,[],82wUm4
https://marketplace.sshopencloud.eu/publication/talYrs,403.0,['https://folk.uib.no/hnooh/mufi/'],talYrs
